text	date	name
ger000217	1787	Herzog von Medina Sidonia
ger000217	1787	Prinz von Parma
ger000217	1787	Herzog von Feria
ger000217	1787	Gräfin Fuentes
ger000217	1787	Infantin
ger000217	1787	Don Raimond von Taxis
ger000217	1787	Offizier 
ger000217	1787	Don Ludwig Merkado
ger000217	1787	Offizier 
ger000217	1787	Großinquisitor
ger000596	1846	Leopold Hall
ger000596	1846	Caspar
ger000596	1846	Jacob
ger000596	1846	Anna
ger000596	1846	Ringelmann
ger000596	1846	Franz
ger000596	1846	Bittrich
ger000596	1846	Herr von Spitzig
ger000596	1846	Lischen
ger000596	1846	Horner
ger000596	1846	Riffmann
ger000596	1846	Frau von Wallmann
ger000596	1846	Diener
ger000596	1846	Kreilich
ger000596	1846	Berth
ger000596	1846	Silbermann
ger000596	1846	Lauf
ger000596	1846	Szabo
ger000596	1846	Herr von Gütlich
ger000596	1846	Herr von Germann
ger000596	1846	Herr von Flor
ger000596	1846	Herr von Fettich
ger000596	1846	Frau von Fettich
ger000596	1846	Brand
ger000596	1846	Knabe
ger000596	1846	Frau von Hochnas
ger000596	1846	Emilie
ger000596	1846	Federbart
ger000596	1846	Sturm
ger000596	1846	Sir Loveland
ger000150	1909	Diener
ger000150	1909	Graf
ger000150	1909	Komtesse
ger000150	1909	Gärtner
ger000150	1909	Philipp
ger000150	1909	Lolo
ger000150	1909	Wasner
ger000150	1909	Professor Windhofer
ger000416	1837	Affriduro
ger000416	1837	Odi
ger000416	1837	Distichon
ger000416	1837	Narr
ger000416	1837	Hermione
ger000416	1837	Vipria
ger000416	1837	Arrogantia
ger000416	1837	Amphio
ger000416	1837	Wirt
ger000416	1837	Schuster
ger000416	1837	Spengler
ger000416	1837	Fremder
ger000416	1837	Kellner
ger000416	1837	Nachtigall
ger000416	1837	Apollo
ger000416	1837	Apoll
ger000389	1846	Guldberg
ger000389	1846	Graf Ranzau
ger000389	1846	Köller
ger000389	1846	Lorenz
ger000389	1846	Königin
ger000389	1846	Gräfin Gallen
ger000389	1846	König
ger000389	1846	Struensee
ger000616	1760	Philotas
ger000616	1760	Strato
ger000616	1760	Aridäus
ger000616	1760	Parmenio
ger000004	1832	Luzifer
ger000004	1832	Satan
ger000004	1832	Placidus
ger000004	1832	Candida
ger000004	1832	Merlin
ger000004	1832	Merlins Gesang
ger000004	1832	Kay
ger000004	1832	Klingsor
ger000004	1832	Zwerg
ger000004	1832	Antinous
ger000004	1832	König Artus
ger000004	1832	Minstrel
ger000004	1832	Gawein
ger000004	1832	Gareis
ger000004	1832	Erek
ger000004	1832	Ginevra
ger000004	1832	Lanzelot
ger000004	1832	Niniana
ger000004	1832	Parzifal
ger000004	1832	Lohengrin
ger000004	1832	Titurel
ger000004	1832	Speisemeister
ger000579	1816	Commissions-Rath Frosch
ger000579	1816	Julie
ger000579	1816	Fähndrich von Wiesen
ger000579	1816	Hauptmann von Trott
ger000579	1816	Major von Düna
ger000579	1816	Generalin
ger000579	1816	General von Wildruff
ger000579	1816	Adjutant
ger000220	1745	Fräulein Amalie
ger000220	1745	Fräulein Karoline
ger000220	1745	Dr. Hippokras
ger000220	1745	Frau von Tiefenborn
ger000220	1745	Heinrich
ger000220	1745	Herr von Kaltenbrunn
ger000220	1745	Herr von Kreuzweg
ger000220	1745	Landrat von Ziegendorf
ger000220	1745	Kammerherr von Ziegendorf
ger000220	1745	Dr. Schlagbalsam
ger000220	1745	Herr von Wagehals
ger000220	1745	Notarius
ger000724	1891	Baron Max
ger000724	1891	Gräfin Beate
ger000103	1776	Amante
ger000103	1776	Paulo
ger000103	1776	Laura
ger000103	1776	Julio
ger000103	1776	Ludovico
ger000103	1776	Pirro
ger000103	1776	Donna Solina
ger000103	1776	Pasquino
ger000103	1776	Prinz Galbino
ger000103	1776	Rosaline
ger000103	1776	Herzogin
ger000103	1776	Rosaura
ger000103	1776	Dame d'Honneur
ger000103	1776	Graf Drullo
ger000103	1776	Bedienter
ger000103	1776	Galanteriekrämerin
ger000103	1776	Carlo
ger000103	1776	Stallmeister
ger000103	1776	Kammerdiener
ger000103	1776	Abgeordneter
ger000541	1905	Zarncke
ger000541	1905	Marie
ger000541	1905	Jenisch
ger000541	1905	Willig
ger000541	1905	Frau Homeyer
ger000541	1905	Lenchen
ger000541	1905	Eichholz
ger000541	1905	Lore
ger000541	1905	Biegler
ger000541	1905	Göttlingk
ger000541	1905	Lohmann
ger000541	1905	Sprengel
ger000541	1905	Struve
ger000541	1905	Reitmaier
ger000377	1908	Buridan
ger000377	1908	Kadidja
ger000377	1908	Dr. Cajetan Prantl
ger000487	1818	Karoline
ger000487	1818	Graf von Hecht
ger000487	1818	Hans
ger000487	1818	Baron
ger000052	1923	Charon
ger000052	1923	Pluto
ger000052	1923	Mephistopheles
ger000052	1923	Faust
ger000052	1923	Wagner
ger000052	1923	Hanswurst
ger000052	1923	Krumschal
ger000052	1923	Bulla
ger000052	1923	Faustens Vater
ger000052	1923	Vater
ger000052	1923	Orestes
ger000052	1923	Scherge
ger000052	1923	Krustl
ger000052	1923	Mutter
ger000052	1923	Pfarrer
ger000396	1776	Marianel
ger000396	1776	Frau Humbrecht
ger000396	1776	von Gröningseck
ger000396	1776	Evchen
ger000396	1776	Wirtin
ger000396	1776	Humbrecht
ger000396	1776	Magister
ger000396	1776	von Hasenpoth
ger000396	1776	Major Lindsthal
ger000396	1776	Lissel
ger000396	1776	Fausthammer
ger000396	1776	Fiskal
ger000396	1776	Frau Marthan
ger000044	1836	Madame Hammel
ger000044	1836	Kohlenträger
ger000044	1836	Herr Hammel
ger000044	1836	Frenz
ger000044	1836	Peter
ger000044	1836	Frau Hannlapps
ger000044	1836	Dorthee
ger000044	1836	Lißbeth
ger000044	1836	Susann
ger000044	1836	Schwäbin
ger000044	1836	Schmidt
ger000044	1836	Johann
ger000615	1811	Baron Eschenholz
ger000615	1811	Wilhelmine
ger000615	1811	Hauptmann von Thal
ger000615	1811	Rittmeister von Blum
ger000615	1811	Krips
ger000615	1811	Zauser
ger000615	1811	Michel
ger000010	1840	Hero
ger000010	1840	Janthe
ger000010	1840	Priester
ger000010	1840	Vater
ger000010	1840	Mutter
ger000010	1840	Tempelhüter
ger000010	1840	Naukleros
ger000010	1840	Leander
ger000089	1893	Max
ger000089	1893	Anatol
ger000089	1893	Cora
ger000089	1893	Gabriele
ger000089	1893	Bianca
ger000089	1893	Emilie
ger000089	1893	Annie
ger000089	1893	Kellner
ger000089	1893	Else
ger000089	1893	Franz
ger000089	1893	Ilona
ger000328	1747	Jacob
ger000328	1747	Cathrine
ger000328	1747	Richard
ger000328	1747	Jungwitz
ger000328	1747	Charlotte
ger000328	1747	Frau Praatgern
ger000328	1747	Leonore
ger000328	1747	Laconius
ger000618	1783	Glimour
ger000618	1783	Stephan
ger000618	1783	Rose
ger000618	1783	Baron Kranberg
ger000618	1783	Ebrecht
ger000618	1783	Gräfinn Herrbach
ger000430	1854	Joarim
ger000430	1854	Lea
ger000430	1854	Benjamin
ger000430	1854	Eleazar
ger000430	1854	Juda
ger000430	1854	Simei
ger000430	1854	Mattathias
ger000430	1854	Boas
ger000430	1854	Amri
ger000430	1854	Jojakim
ger000430	1854	Naemi
ger000430	1854	Jonathan
ger000430	1854	Aaron
ger000430	1854	Gorgias
ger000430	1854	Nikanor
ger000430	1854	Simon
ger000430	1854	Johannes
ger000430	1854	Usiel
ger000430	1854	Ämilius
ger000430	1854	Nathan
ger000430	1854	Antiochus
ger000430	1854	Josua
ger000430	1854	Elia
ger000430	1854	Misael
ger000430	1854	Ruben
ger000430	1854	Issaschar
ger000430	1854	Weib
ger000430	1854	Greis
ger000705	1791	Karlchen
ger000705	1791	Kaspar Puff
ger000705	1791	Gräfin Brandheim
ger000705	1791	Karl
ger000705	1791	Kluger
ger000705	1791	Susanna
ger000705	1791	Graf Bolla
ger000705	1791	Wilhelm
ger000705	1791	Baron Walter
ger000705	1791	Antonia
ger000705	1791	Korporal
ger000493	1914	Christian
ger000493	1914	Sybil
ger000493	1914	Theobald
ger000493	1914	Luise
ger000493	1914	Graf
ger000493	1914	Marianne
ger000225	1803	Sabine
ger000225	1803	Frau Staar
ger000225	1803	Herr Staar
ger000225	1803	Bürgermeister
ger000225	1803	Bauer
ger000225	1803	Frau Brendel
ger000225	1803	Frau Morgenroth
ger000225	1803	Sperling
ger000225	1803	Olmers
ger000225	1803	Nachtwächter
ger000225	1803	Klaus
ger000358	1840	Mirza
ger000358	1840	Massud
ger000358	1840	Zanga
ger000358	1840	Rustan
ger000358	1840	Gülnare
ger000358	1840	Kämmerer 
ger000358	1840	Kämmerling 
ger000358	1840	Karkhan
ger000358	1840	Hauptmann
ger000358	1840	Anführer
ger000189	1780	Karl
ger000189	1780	Dromer
ger000189	1780	Bedienter 
ger000189	1780	Sophie
ger000189	1780	Fritz
ger000189	1780	Graf Monheim
ger000189	1780	Ferdinand
ger000189	1780	Gräfin Amaldi
ger000189	1780	Adjutant
ger000189	1780	Maler
ger000189	1780	Lottchen
ger000189	1780	Anne
ger000189	1780	Hausvater
ger000189	1780	Amtmann
ger000189	1780	Kammerjungfer
ger000070	1925	Tong
ger000070	1925	Haitang
ger000070	1925	Frau Tschang
ger000070	1925	Tschang-ling
ger000070	1925	Prinz Pao 
ger000070	1925	Ma
ger000070	1925	Frau Ma
ger000070	1925	Tschao
ger000070	1925	Tschu
ger000070	1925	Hebamme
ger000070	1925	Diener
ger000070	1925	Kurier
ger000070	1925	Wirt
ger000070	1925	Dichter
ger000070	1925	Zeremonienmeister
ger000346	1814	Levi
ger000346	1814	Soliman
ger000346	1814	Mehmed
ger000346	1814	Ali
ger000346	1814	Mustafa
ger000346	1814	Aga
ger000346	1814	Eva
ger000346	1814	Helene
ger000346	1814	Zriny
ger000346	1814	Alapi
ger000346	1814	Paprutowitsch
ger000346	1814	Bauer
ger000346	1814	Juranitsch
ger000346	1814	Scherenk
ger000346	1814	Vilacky
ger000346	1814	Hauptmann
ger000609	1875	Georg Werner
ger000609	1875	Helene
ger000609	1875	Eugen von Mansfeld
ger000609	1875	Camilla von Heimburg
ger000609	1875	Heinrich Oswald
ger000698	1510	Gott Vater
ger000698	1510	Maria
ger000698	1510	Christus
ger000085	1835	Danton
ger000085	1835	Julie
ger000085	1835	Hérault
ger000085	1835	Camille
ger000085	1835	Philippeau
ger000085	1835	Simon
ger000085	1835	Simons Weib
ger000085	1835	Junger Mensch
ger000085	1835	Robespierre
ger000085	1835	Legendre
ger000085	1835	Collot d'Herbois
ger000085	1835	Präsident 
ger000085	1835	Lacroix
ger000085	1835	Marion
ger000085	1835	Rosalie
ger000085	1835	Adelaide
ger000085	1835	Paris
ger000085	1835	St. Just
ger000085	1835	Bänkelsänger
ger000085	1835	Soldat
ger000085	1835	Junger Herr
ger000085	1835	Madame
ger000085	1835	Eugenie
ger000085	1835	Lucile
ger000085	1835	Präsident 
ger000085	1835	Chaumette
ger000085	1835	Payne
ger000085	1835	Mercier
ger000085	1835	Fouquier
ger000085	1835	Herman
ger000085	1835	Dillon
ger000085	1835	Laflotte
ger000085	1835	Wärter
ger000085	1835	Barère
ger000085	1835	Billaud
ger000085	1835	Amar
ger000085	1835	Vouland
ger000085	1835	Bürger 
ger000085	1835	Dumas
ger000085	1835	Fabre
ger000065	1888	Danton
ger000065	1888	Talleyrand
ger000065	1888	Henriot
ger000065	1888	Theroigne
ger000065	1888	Barras
ger000065	1888	Collot
ger000065	1888	Hoche
ger000065	1888	Biron
ger000065	1888	Marie
ger000065	1888	St. Just
ger000065	1888	Frau Roland
ger000065	1888	Condorcet
ger000065	1888	Marat
ger000065	1888	Madame Tallien
ger000065	1888	Theos
ger000065	1888	Lenchen
ger000065	1888	Bonaparte
ger000065	1888	Carnot
ger000065	1888	Redakteur
ger000065	1888	Josefine
ger000065	1888	Menou
ger000065	1888	Junot
ger000065	1888	Duroc
ger000065	1888	Murat
ger000065	1888	Talma
ger000598	1910	Fürst Menschikoff
ger000598	1910	Katharina
ger000598	1910	Dragoner Michail
ger000598	1910	Iwan
ger000598	1910	Pastor Glück
ger000598	1910	Haushofmeister
ger000598	1910	Prinzessin Sascha
ger000598	1910	Zar Peter I.
ger000598	1910	Diener
ger000598	1910	General
ger000598	1910	Leibarzt
ger000142	1790	Peter
ger000142	1790	Franz
ger000142	1790	Eulalia
ger000142	1790	Bittermann
ger000142	1790	Major von der Horst
ger000142	1790	Lotte
ger000142	1790	Wilhelm
ger000142	1790	Malchen
ger000473	1857	Barjac
ger000473	1857	Marquise d'Epinay
ger000473	1857	Grimm
ger000473	1857	Baron von Holbach
ger000473	1857	Doris Quinault
ger000473	1857	Saint-Lambert
ger000473	1857	Marquise de Boufflers
ger000473	1857	Diderot
ger000473	1857	Narziß Rameau
ger000473	1857	Graf Dubarry
ger000473	1857	Herzog von Choiseul-d'Amboise
ger000473	1857	Lakai
ger000473	1857	Colette
ger000473	1857	Abbé Terray
ger000473	1857	Marquis Silhouette
ger000473	1857	Maupeou
ger000473	1857	Marquise de Pompadour
ger000473	1857	Conti
ger000473	1857	Wache
ger000473	1857	Königin
ger000473	1857	Diener 
ger000494	1803	Frau von Langsalm
ger000494	1803	Doris
ger000494	1803	Selicour
ger000494	1803	Herr von Langsalm
ger000494	1803	Fritz
ger000494	1803	Frau Krick
ger000494	1803	Babet
ger000494	1803	Major
ger000494	1803	Lafleur
ger000676	1806	Aldor
ger000676	1806	Ellina
ger000676	1806	Kosru
ger000676	1806	Babilo
ger000676	1806	Korasmin
ger000676	1806	Zambuc
ger000161	1933	Fischer
ger000161	1933	Des Fischers Frau
ger000161	1933	Frau
ger000161	1933	Fischersfrau
ger000161	1933	Frau Jensen
ger000161	1933	Ilsebill
ger000161	1933	Peter
ger000161	1933	Portugieser
ger000161	1933	Kathrine
ger000161	1933	Elis
ger000161	1933	Klaus
ger000161	1933	Regine
ger000161	1933	Torbern
ger000161	1933	Königin
ger000161	1933	Des Fischers Sohn
ger000161	1933	Dahlsjö
ger000161	1933	Christian
ger000161	1933	Anna
ger000161	1933	Großmutter
ger000161	1933	Kind 
ger000161	1933	Handwerksbursch
ger000161	1933	Knecht
ger000030	1904	Michael
ger000030	1904	Petrus
ger000030	1904	Moritz
ger000030	1904	Erika
ger000030	1904	Hannemann
ger000030	1904	Hennemann
ger000372	1830	Bancbanus
ger000372	1830	Dienerin
ger000372	1830	Erny
ger000372	1830	Ernys Kammerfrau
ger000372	1830	Otto
ger000372	1830	Diener 
ger000372	1830	Schloßhauptmann
ger000372	1830	Hauptmann
ger000372	1830	Gertrude
ger000372	1830	König
ger000372	1830	Kämmerer
ger000372	1830	Königin
ger000372	1830	Bela
ger000372	1830	Edelmann 
ger000372	1830	Peter
ger000372	1830	Graf Peter
ger000372	1830	Simon
ger000372	1830	Diener 
ger000372	1830	Arzt
ger000372	1830	Diener 
ger000372	1830	Kammerfrau der Königin
ger000372	1830	Ungarischer Anführer
ger000372	1830	Soldat
ger000372	1830	Hauptmann 
ger000372	1830	Hauptmann
ger000372	1830	Befehlshaber
ger000372	1830	Anführer
ger000172	1888	Fritze Belkow
ger000172	1888	Peter Stummel
ger000172	1888	Hans Sturz
ger000172	1888	Perwenitz
ger000172	1888	Rieneke
ger000172	1888	Heinse Lang
ger000172	1888	Martin
ger000172	1888	Dannewitz
ger000172	1888	Sechelweg
ger000172	1888	Stroband
ger000172	1888	Köhne Finke
ger000172	1888	Käthe
ger000172	1888	Grethe
ger000172	1888	Knecht 
ger000172	1888	Rieke
ger000172	1888	Konrad von Quitzow
ger000172	1888	Wichart von Rochow
ger000172	1888	Thomas Wins
ger000172	1888	Gertrud
ger000172	1888	Agnes
ger000172	1888	Propst Ortwin
ger000172	1888	Briesen
ger000172	1888	Schwerin
ger000172	1888	Barbara
ger000172	1888	Kasimir
ger000172	1888	Otto
ger000172	1888	Krodenow
ger000172	1888	Dietrich von Quitzow
ger000172	1888	Quitzow
ger000172	1888	Schwalbe
ger000172	1888	Blankenfeld
ger000172	1888	Grechewitz
ger000172	1888	Herold
ger000172	1888	Ileburg
ger000172	1888	Putlitz
ger000172	1888	Lippold von Bredow
ger000172	1888	Friedrich
ger000172	1888	Brandenburger Ratmanne
ger000172	1888	Frankfurter Ratmanne
ger000172	1888	Spandauer Ratmanne
ger000172	1888	Rathenower Ratmanne
ger000172	1888	Ruppiner Ratmanne
ger000172	1888	Havelberger Ratmanne
ger000172	1888	Knecht 
ger000172	1888	Knecht 
ger000309	1844	Klara
ger000309	1844	Mutter
ger000309	1844	Karl
ger000309	1844	Leonhard
ger000309	1844	Meister Anton
ger000309	1844	Adam
ger000309	1844	Wolfram
ger000309	1844	Sekretär
ger000449	1778	Claudia
ger000449	1778	Laura
ger000449	1778	Odoardo
ger000449	1778	Appiani
ger000186	1770	Röschen
ger000186	1770	Röse
ger000186	1770	Marthe
ger000186	1770	Michel
ger000186	1770	Töffel
ger000186	1770	Hannchen
ger000186	1770	Gürge
ger000186	1770	Quaas
ger000186	1770	Christel
ger000186	1770	Graf von Schmetterling
ger000186	1770	von Treuwerth
ger000482	1783	Gürge
ger000482	1783	Schnapps
ger000482	1783	Rösgen
ger000347	1742	Susanna
ger000347	1742	Agneta
ger000347	1742	Sittenreich
ger000347	1742	Grobian
ger000347	1742	Ehrenwehrt
ger000347	1742	Carolina
ger000347	1742	Charlotte
ger000347	1742	Gutherz
ger000101	1850	Joab
ger000101	1850	Herodes
ger000101	1850	Judas
ger000101	1850	Sameas
ger000101	1850	Serubabel
ger000101	1850	Titus
ger000101	1850	Mariamne
ger000101	1850	Joseph
ger000101	1850	Alexandra
ger000101	1850	Philo
ger000101	1850	Salome
ger000101	1850	Soemus
ger000101	1850	Bote
ger000101	1850	Moses
ger000101	1850	Artaxerxes
ger000101	1850	Jehu
ger000101	1850	Silo
ger000101	1850	Aaron
ger000167	1832	Eudoxia
ger000167	1832	Peter
ger000167	1832	Katharina
ger000167	1832	Gordon
ger000167	1832	Mons
ger000167	1832	Ostermann
ger000167	1832	Jaguschinsky
ger000167	1832	Menzikof
ger000167	1832	Theophanes
ger000731	1776	Werther
ger000731	1776	Wilhelm
ger000731	1776	Lotte
ger000731	1776	Lottens Mädchen
ger000731	1776	Albert
ger000731	1776	Werthers Bedienter
ger000251	1912	Hannchen
ger000251	1912	Mutter Lückel
ger000251	1912	Pittjupp
ger000251	1912	Jan Biggen
ger000251	1912	Trina
ger000251	1912	Liesa
ger000251	1912	Diakonus Körting
ger000251	1912	Langenscheidt
ger000251	1912	Vonderscheer
ger000251	1912	Wittbräuke
ger000251	1912	Hinnäck
ger000251	1912	Anngret
ger000251	1912	Klönne
ger000111	1799	Frowald
ger000111	1799	Fust von Kleeberg
ger000111	1799	Günther von Schwarzenau
ger000111	1799	Käsperle
ger000111	1799	Hans
ger000111	1799	Hanns
ger000111	1799	Bodo
ger000111	1799	Wallberg
ger000111	1799	Eckard
ger000111	1799	Eckhard
ger000111	1799	Rudolph
ger000111	1799	Veit
ger000111	1799	Marie 
ger000111	1799	Wallfahrer
ger000111	1799	Geist
ger000111	1799	Weib
ger000111	1799	Ritter
ger000111	1799	Mädchen
ger000111	1799	Mann
ger000111	1799	Greiß
ger000111	1799	Märtchen
ger000111	1799	Ritter Hanns
ger000111	1799	Hans
ger000111	1799	Hanns
ger000111	1799	Hanns von Stauffen
ger000111	1799	Bertha
ger000111	1799	Mathilde
ger000111	1799	Otto von Löbenstein
ger000111	1799	Burgvogt/Berthold
ger000111	1799	Ritter Boodsheim
ger000111	1799	Knecht
ger000111	1799	Kilian von Drachenfels
ger000462	1736	Jungfer Luischen
ger000462	1736	Cathrine
ger000462	1736	Frau Glaubeleichtin
ger000462	1736	Jungfer Dorchen
ger000462	1736	Herr Wackermann
ger000462	1736	Herr Liebmann
ger000462	1736	Herr Scheinfromm
ger000462	1736	Frau Bettelsackin
ger000462	1736	Herr von Muckersdorff
ger000462	1736	Frau Zanckenheimin
ger000462	1736	Frau Seuffzerin
ger000462	1736	Frau Ehrlichen
ger000462	1736	Jacob
ger000462	1736	Herr Glaubeleicht
ger000659	1779	Rhea
ger000659	1779	Julus
ger000545	1917	Sekretär
ger000545	1917	Milliardär
ger000545	1917	Sängerin
ger000545	1917	Arzt
ger000545	1917	Museumsdirektor
ger000545	1917	Kapitän
ger000545	1917	Tochter
ger000545	1917	Sohn
ger000545	1917	Wärter
ger000545	1917	Geistlicher
ger000348	1822	Altberg
ger000348	1822	Wildgans
ger000348	1822	Storch
ger000348	1822	Lisette
ger000348	1822	Frau Marthe
ger000348	1822	Schwarz
ger000348	1822	Johann
ger000348	1822	Nettchen
ger000348	1822	Tobischka
ger000348	1822	Gustchen
ger000348	1822	Mehlthau
ger000348	1822	Frau Sperling
ger000348	1822	Bärbel
ger000348	1822	Adam
ger000348	1822	Simon
ger000348	1822	Seib
ger000348	1822	Hausknecht
ger000348	1822	Grundwächter
ger000348	1822	Bub
ger000348	1822	Major Stern
ger000348	1822	Hans
ger000348	1822	Turbarius
ger000348	1822	Gretchen
ger000348	1822	Philipp
ger000348	1822	Kalb
ger000348	1822	Lisette 
ger000348	1822	Richter
ger000348	1822	Geschworner
ger000348	1822	Lange
ger000348	1822	Herfort
ger000348	1822	Jeanette
ger000348	1822	Harmonikus
ger000348	1822	Malchen
ger000348	1822	Bernhard
ger000348	1822	Robert
ger000348	1822	Sabine
ger000348	1822	Therese
ger000348	1822	Christoph
ger000348	1822	Susanne
ger000348	1822	Mathias
ger000348	1822	Korporal
ger000534	1912	Siebenter Zuhörer
ger000534	1912	Siebenter Liebhaber
ger000047	1868	Rose
ger000047	1868	Brünnow
ger000047	1868	Heinrich
ger000047	1868	Mutter
ger000047	1868	Nettelbeck
ger000047	1868	Arndt
ger000047	1868	Gefreiter
ger000047	1868	Würges
ger000047	1868	Gneisenau
ger000047	1868	Kellermeister
ger000047	1868	Grüneberg
ger000047	1868	Schröder
ger000047	1868	Geertz
ger000047	1868	Rector Zipfel
ger000047	1868	Soldat
ger000047	1868	Weber
ger000047	1868	Offizier 
ger000047	1868	Steinmetz
ger000047	1868	Offizier 
ger000047	1868	Offizier 
ger000460	1872	Carbo
ger000460	1872	Kleon
ger000460	1872	Agricola
ger000460	1872	Euporus
ger000460	1872	Lätorius
ger000460	1872	Cornelia
ger000460	1872	Licinnia
ger000460	1872	Pomponius
ger000460	1872	Metellus
ger000460	1872	Opimius
ger000460	1872	Drusus
ger000460	1872	Lictor 
ger000460	1872	Gracchus
ger000460	1872	Aulus
ger000460	1872	Sklavin
ger000460	1872	Scipio
ger000460	1872	Lictor 
ger000460	1872	Lictor 
ger000259	1799	Curio
ger000259	1799	Selinus
ger000259	1799	Sicamber
ger000259	1799	Arzt
ger000259	1799	Hanswurst
ger000259	1799	Leander
ger000259	1799	Zerbino
ger000259	1799	Nestor
ger000259	1799	Gottlieb
ger000259	1799	Soldat 
ger000259	1799	Bauer 
ger000259	1799	Fremder Doktor
ger000259	1799	Hinze von Hinzenfeld
ger000259	1799	Dorus
ger000259	1799	Lila
ger000259	1799	Alter König
ger000259	1799	Lysippus
ger000259	1799	Sappi
ger000259	1799	Simonides
ger000259	1799	Stallmeister
ger000259	1799	Waldbruder
ger000259	1799	Helikanus
ger000259	1799	Bauer 
ger000259	1799	Türsteher
ger000259	1799	Königin
ger000259	1799	Polykomikus
ger000259	1799	Jeremias
ger000259	1799	Satan
ger000259	1799	Schmied/Meister
ger000259	1799	Peter
ger000259	1799	Michel
ger000259	1799	Cleon
ger000259	1799	Müller
ger000259	1799	Wirt
ger000259	1799	Caspar
ger000259	1799	Königin 
ger000259	1799	König 
ger000259	1799	Bote
ger000259	1799	Mann 
ger000259	1799	Frau 
ger000259	1799	Vater 
ger000259	1799	Sohn 
ger000259	1799	Bramarbas
ger000259	1799	Theon
ger000259	1799	Cleora
ger000259	1799	Göttin
ger000259	1799	Dante
ger000259	1799	Ariost
ger000259	1799	Gozzi
ger000259	1799	Petrarca
ger000259	1799	Tasso
ger000259	1799	Cervantes
ger000259	1799	Hans Sachs
ger000259	1799	Bürger
ger000259	1799	Sophokles
ger000259	1799	Shakespeare
ger000259	1799	Wirtin
ger000259	1799	Bedienter
ger000259	1799	Poet
ger000259	1799	Verfasser
ger000259	1799	Setzer
ger000259	1799	Kritiker
ger000259	1799	Leser
ger000259	1799	Nathanael von Malsinki
ger000081	1906	Frau Ermischer
ger000081	1906	Maari
ger000081	1906	Ermischer
ger000081	1906	Ulbrich
ger000081	1906	Seifert
ger000081	1906	Gendarm Weigel
ger000081	1906	Neubert
ger000081	1906	Frau Neubert
ger000081	1906	Neumerkel
ger000081	1906	Heinerle
ger000081	1906	Fränzel
ger000081	1906	Liesel
ger000081	1906	Frau Schönherr
ger000081	1906	Gertrud
ger000081	1906	Meister Schönherr
ger000081	1906	Frau Ulbrich
ger000081	1906	Frau Seifert
ger000717	1804	Stephan
ger000223	1890	Frau Selicke
ger000223	1890	Walter
ger000223	1890	Albert
ger000223	1890	Kopelke
ger000223	1890	Linchen
ger000223	1890	Gustav Wendt
ger000223	1890	Toni
ger000223	1890	Eduard Selicke
ger000122	1754	Philemon
ger000122	1754	Phillis
ger000122	1754	Sylvia
ger000122	1754	Mirtillo
ger000122	1754	Sylvan
ger000122	1754	Seladon
ger000122	1754	Mirta
ger000122	1754	Mops
ger000122	1754	Silen
ger000122	1754	Damon
ger000122	1754	Galathe
ger000122	1754	Doris
ger000124	1745	Lorchen
ger000124	1745	Ferdinand
ger000124	1745	Frau Richardin
ger000124	1745	Simon
ger000124	1745	Christianchen
ger000466	1784	Klafter
ger000466	1784	Belt
ger000466	1784	Leopoldine
ger000466	1784	Thomas 
ger000466	1784	Pöll
ger000466	1784	Weiler
ger000466	1784	Lieschen
ger000466	1784	Margrethe
ger000466	1784	Röschen
ger000466	1784	Kammerdiener
ger000466	1784	Kant
ger000466	1784	Willhelm Kant
ger000067	1803	Isabella
ger000067	1803	Diego
ger000067	1803	Don Manuel
ger000067	1803	Don Cesar
ger000067	1803	Bote 
ger000067	1803	Beatrice
ger000067	1803	Bote 
ger000591	1811	Knallerpaller
ger000591	1811	Gottlieb
ger000591	1811	Frau Timian
ger000591	1811	Gürge
ger000591	1811	Schnapps
ger000096	1784	Miller
ger000096	1784	Millerin
ger000096	1784	Wurm
ger000096	1784	Luise
ger000096	1784	Ferdinand
ger000096	1784	Präsident von Walter
ger000096	1784	Hofmarschall von Kalb
ger000096	1784	Sophie
ger000096	1784	Lady Milford
ger000096	1784	Kammerdiener 
ger000096	1784	Bedienter
ger000096	1784	Kammerdiener 
ger000096	1784	Kammerdiener 
ger000096	1784	Kammerdiener 
ger000629	1778	von Bernau
ger000629	1778	Werner
ger000629	1778	Frank
ger000629	1778	Wilhelmine
ger000629	1778	Tunder
ger000021	1845	Hochfeld
ger000021	1845	Faustin
ger000021	1845	Eulalia
ger000021	1845	Regine
ger000021	1845	Haller
ger000021	1845	Herr von Hupfer
ger000021	1845	Jakob
ger000021	1845	Robert
ger000021	1845	Er
ger000021	1845	Glatt
ger000021	1845	Sebastian
ger000021	1845	Klotilde
ger000021	1845	Sie
ger000021	1845	Apollonia
ger000021	1845	Kapellmeister
ger000021	1845	Graf von Flambourg
ger000021	1845	Wellenschlag
ger000093	1848	Hochmann
ger000093	1848	Christoph
ger000093	1848	Torf
ger000093	1848	Robert
ger000093	1848	Schlenkheim
ger000093	1848	Dr. Sandel
ger000093	1848	Helfer
ger000093	1848	Henriette
ger000093	1848	Johann
ger000093	1848	Grund
ger000093	1848	Hager
ger000093	1848	Rohr
ger000093	1848	Diener
ger000093	1848	Toßmann
ger000093	1848	Martin
ger000093	1848	Frau von Brigge
ger000093	1848	Karoline
ger000093	1848	Elegius Obenaus
ger000093	1848	Schnapper
ger000093	1848	Stürmer
